Temperatura,Hora,Dia_Semana,Consumo_Energia
30.90945546479981,1,5,403.68741575935405
27.40454046374448,2,6,339.67987879684597
23.98737886467585,3,7,343.8520766660468
22.358514766685104,4,1,346.0743512191279
30.18043825523128,5,2,421.27208505543643
17.885125373691636,6,3,320.3951495017736
20.14937869810178,7,4,300.33829053252987
23.01221117254139,8,5,387.81936874862083
31.18826878755999,9,6,456.9179816344056
26.89883818020448,10,7,396.5757022090053
20.159771207448774,11,1,350.62312031813985
23.448461473075483,12,2,398.09683903572676
21.92838427951853,13,3,405.70086743646084
21.451055038832326,14,4,374.5427047621235
29.894447792783897,15,5,461.8250959674235
18.141284353682472,16,6,343.7752130893421
33.04390427867187,17,7,530.0795250407482
29.141148450923115,18,1,471.0338224504907
30.45430835301849,19,2,492.9529315578035
22.68530243987371,20,3,447.12173748395696
24.250296404604452,21,4,438.44318071830185
17.83424092737644,22,5,396.08358647467486
22.376687964665983,23,6,402.54127850860067
27.468274238215756,24,7,469.5768919495873
31.48031530890698,1,1,446.49183385787444
19.464215915987744,2,2,285.1153648446065
23.17247031507367,3,3,334.6987223553425
24.24350389883739,4,4,355.56874360620344
18.021053989037576,5,5,270.427449530516
27.956746208792,6,6,383.2912597154821
21.380048341286955,7,7,330.05321704938234
24.02304824411488,8,1,378.164117124388
22.74025314044061,9,2,392.0095718211488
21.053307471401627,10,3,382.36221861066133
24.964775072597227,11,4,375.52605328595405
23.92195210715989,12,5,386.4448914549487
23.140710588606673,13,6,391.89207205456205
21.357691891598286,14,7,392.9038682319668
26.597623353914777,15,1,452.34603948549034
33.26808634246142,16,2,512.4991314564609
25.699436164195635,17,3,446.32521228160897
29.980591074555644,18,4,491.28128743228166
18.048890374232688,19,5,341.9346178966395
25.78880719646885,20,6,443.7440478148139
19.513158405144665,21,7,408.3148039352205
17.615375362340494,22,1,379.0066182495249
21.30314296270482,23,2,424.62036247799705
30.959496672067864,24,3,515.7446377301583
29.750079143348227,1,4,344.2236015213448
26.215023610272,2,5,357.56203964741354
17.336497200550347,3,6,276.40081061856097
24.018596743060314,4,7,328.93609961298506
26.50850004450868,5,1,363.9922614673922
25.87768114789299,6,2,365.16468228329694
15.78103208259627,7,3,299.094073148674
20.54841075990064,8,4,372.9346030599445
24.679611179256415,9,5,404.4447786106728
27.68145454758595,10,6,381.92762537924847
14.019360894500268,11,7,291.2861551560167
24.189380122600706,12,1,385.6305537098213
25.71524384939476,13,2,404.5070972437721
29.248059942581065,14,3,444.24108746638495
28.464287921187182,15,4,461.7642182089804
27.912856594044026,16,5,463.313633469421
21.00029746649033,17,6,375.04235323930754
15.459989314383462,18,7,321.9784783236741
23.034736214692995,19,1,431.63263701164584
30.0081591260428,20,2,505.44148205091284
31.96727263762216,21,3,539.1972405113921
28.552745511488926,22,4,457.8400156047053
27.14670411400867,23,5,471.86758793616735
26.898198241929826,24,6,449.6214949014747
22.219406266196096,1,7,305.1752170806929
24.3496985322319,2,1,345.9734795687038
33.34534762913165,3,2,441.51848721326246
20.287209971040618,4,3,297.87724194819555
33.07389395354926,5,4,413.993143671344
23.38985922753971,6,5,307.0098417410991
31.62716054547539,7,6,430.6480023694571
17.96592495251231,8,7,290.0392274084643
27.929521005823247,9,1,407.7764567621559
21.31614932026189,10,2,383.61246245925213
17.923664040379062,11,3,308.0478766678844
26.092670212054728,12,4,437.2633837633233
30.047358942979844,13,5,482.9504643151836
20.775292807032518,14,6,320.7349187345376
17.504920197707996,15,7,330.89683115705935
24.540776178325224,16,1,414.4138319665324
24.562823356114095,17,2,366.39215466679565
27.741598137772492,18,3,429.5231563163566
29.747972856822443,19,4,495.97845071039393
24.70292409363753,20,5,472.4132259906006
34.27751657397131,21,6,547.8287285936981
26.12117372267646,22,7,456.6843866770242
23.267867469965502,23,1,444.2520270670333
16.94216320448586,24,2,417.0748903378209
23.68670239841916,1,3,375.8318080233444
23.31806527294432,2,4,319.44379913895943
29.80152398140735,3,5,358.0155086078677
27.31241812033427,4,6,333.16043193791864
19.103154391836913,5,7,321.4691637615652
25.86127193205519,6,1,384.67154850506415
28.357655858645266,7,2,416.24139679562705
32.640156796939166,8,3,421.58854811025736
29.437519837070298,9,4,412.31142011493364
28.80423327155739,10,5,417.13271643755826
25.30042997307582,11,6,394.1610673980396
26.941560027117248,12,7,400.4437594928973
31.247524503530794,13,1,453.72872106928105
18.33611301260175,14,2,331.669790273967
23.25280336391522,15,3,422.6944993580969
21.137156256218795,16,4,384.2672549542579
26.89576559363062,17,5,451.2007920754172
31.151110878253938,18,6,465.5336325649928
22.01512856639463,19,7,335.0748159559338
13.04847816265281,20,1,317.02269548883817
22.93889627487765,21,2,411.0575516602666
29.567368660087034,22,3,503.6539319734319
27.688149514749398,23,4,545.5959694211308
27.140931239052883,24,5,490.312632742894
23.600033490627602,1,6,377.7195380939458
18.604846318901068,2,7,286.4238570957997
27.576471608122336,3,1,375.1669913297691
20.828590949826875,4,2,329.24423106068645
35.920483666902285,5,3,510.817608658577
27.85253604177258,6,4,433.11661234415055
22.096758487230247,7,5,329.4608375114409
21.94307376305686,8,6,346.49441154455457
24.535278966932058,9,7,340.7674520758977
23.80249038989125,10,1,401.5182763927411
30.584168877649773,11,2,485.9087827576156
25.932080848720233,12,3,411.11679756952265
21.341841305457358,13,4,353.07073196737105
34.45220342577891,14,5,506.72465328334033
25.246541657601114,15,6,417.81459720327445
28.844198379844485,16,7,449.0648604354373
21.958867462776205,17,1,405.16297711448107
26.815578138722618,18,2,448.6794843778388
26.555549955715975,19,3,471.47459812168785
15.551753539519236,20,4,358.2420842984949
35.076375552303205,21,5,521.101692580149
31.453222304612737,22,6,486.3204109829554
23.01402341927006,23,7,419.0527458521694
19.488651297720722,24,1,426.62325545931077
26.73780806901776,1,2,369.3392289679939
25.433488497071984,2,3,342.4718767682667
26.778344742816145,3,4,376.0138193626781
25.957886980970446,4,5,357.96265941925907
27.53120494652963,5,6,399.9217786697789
32.23652849695903,6,7,438.0264536709313
27.840516025643232,7,1,404.09959650738944
19.751722505450296,8,2,336.1476004954322
31.81281426356226,9,3,480.4291038261066
33.20307281744144,10,4,458.6381266434868
40.760283672560426,11,5,555.6559763585475
19.38252983380201,12,6,334.4160915287002
26.214410065751373,13,7,414.6837743347557
14.589506484055065,14,1,299.803766008636
27.765745781896044,15,2,448.86416648214794
22.258998509166137,16,3,415.74645073999733
34.617228974124764,17,4,500.43215011632543
21.12692514990709,18,5,359.6811494325693
16.554084810163694,19,6,316.71173681189765
22.6436812964874,20,7,382.0235623608702
15.122561143914313,21,1,365.1320771969964
28.75549727253655,22,2,463.4377790080562
14.674584768718397,23,3,346.78794079231335
25.142287905915794,24,4,471.7886651253721
14.610940900719015,1,5,244.44259021816202
23.39851097731679,2,6,318.2739301739182
33.21689077902267,3,7,429.9873824253288
26.803239457178975,4,1,387.1753011665411
20.68253197517533,5,2,321.34050064078957
24.84398255530458,6,3,365.2231311799542
25.09008436022223,7,4,418.6093922973615
27.36315172921703,8,5,414.81773537079636
18.165708183595868,9,6,358.27010018620155
27.962836369236655,10,7,398.6891010339565
11.478041841986125,11,1,265.08108648209827
21.850577238180946,12,2,345.86325707627657
22.558630787742278,13,3,365.39497183563134
28.166634130356194,14,4,477.70460427681195
25.113154263384345,15,5,400.6908568370083
17.972184730718567,16,6,380.10747331007485
20.075034370914924,17,7,339.8830984955514
25.993400047737033,18,1,425.8646197959048
24.60466329067722,19,2,428.22200848630376
22.104379451821266,20,3,410.7687960846291
22.595831052440104,21,4,437.4200563734036
28.480839985796443,22,5,488.82380820168976
22.411537135653926,23,6,412.78906620965876
24.559543779854632,24,7,441.92912166818417
35.849682940402715,1,1,454.1155710083332
17.881586815580384,2,2,264.5227934492893
15.740786342126707,3,3,245.64860468923462
28.917948323993034,4,4,417.73716106859854
21.606784693529484,5,5,289.50454837675204
23.4088123612869,6,6,378.4352975617701
21.09421810934443,7,7,318.08229658139965
23.700999296162436,8,1,358.55982083378115
32.992690560481705,9,2,483.7220914187625
29.010642293090598,10,3,460.8107546138483
29.311117559434884,11,4,458.46382442642795
17.918864721036773,12,5,334.22568819756555
19.244231317235652,13,6,361.17958296679325
10.804606702572865,14,7,222.71611548285136
20.95309589458623,15,1,371.0943481160993
29.783515931928292,16,2,453.61175811878604
27.584732578741853,17,3,476.340100411722
23.892433685239382,18,4,409.2547764739161
24.888498581409735,19,5,445.7931169497385
21.55557228712297,20,6,408.27286172100247
26.02379441200892,21,7,426.99180539681555
28.829391397403075,22,1,483.55474977450507
16.920566062947636,23,2,404.0820144457709
26.49823843918674,24,3,460.47273141817914
29.662174354773335,1,4,392.11909575164293
22.924498555183153,2,5,308.5941598253026
28.503503060602917,3,6,375.75598686771195
39.07327222236276,4,7,488.80948334422817
24.47828603506554,5,1,351.1255301447055
26.966535250026617,6,2,374.45641342058855
21.309714581693044,7,3,344.82261255247926
25.90625581301025,8,4,370.167809954279
27.30135812491152,9,5,386.8004301351417
25.97421170135069,10,6,372.9610541394675
19.901523401455716,11,7,331.4570730879308
26.031808856627254,12,1,436.19212125426935
32.31097969358818,13,2,512.2403696621271
27.243178822572638,14,3,418.9134265058508
29.809935945359207,15,4,504.1055753202163
23.814940149936863,16,5,383.05530428523275
28.74950119711855,17,6,476.1659824377429
26.396339191082628,18,7,418.5294628305174
20.24544635156384,19,1,377.0359981182382
26.592605023994373,20,2,445.03092710425597
20.04151668279845,21,3,395.3662128350021
21.83559862557604,22,4,427.95542967643263
25.946641536461872,23,5,472.8637761227152
26.48622136690062,24,6,447.9825133620484
19.053837674614353,1,7,254.74519099591814
30.26992885591438,2,1,391.36651469187285
27.860031391502364,3,2,385.3732258673134
21.47635782194558,4,3,321.5604661356383
17.312076017754123,5,4,267.11725093614535
24.275477104592845,6,5,363.14684492719334
22.770281430694197,7,6,389.9541904736483
25.565702285265115,8,7,364.5627136159481
23.18441669422217,9,1,365.17393051815105
14.962715696274952,10,2,304.82038836923687
23.058265308494207,11,3,365.4063272502062
23.471904444658435,12,4,396.098334080948
28.168305123870294,13,5,417.3121971031221
21.50900162694475,14,6,403.7324084209935
33.39337336686283,15,7,494.82923312047416
15.441797246741215,16,1,319.0175134858779
31.555837489013122,17,2,482.78454090074575
23.878405145609477,18,3,409.508056401934
29.297924361717783,19,4,503.4342369421553
25.399007420293664,20,5,413.61505405091094
30.697777680127345,21,6,480.61894339208334
23.063190177235946,22,7,408.39869063385095
19.50689787411094,23,1,406.75521940597065
32.10252143635532,24,2,529.6030205106174
24.432596770589296,1,3,310.50141107808366
26.107792368121054,2,4,351.0814700093012
31.173759570223975,3,5,409.74658203854034
19.840223789527826,4,6,287.84028119368264
27.977454488196287,5,7,397.51005466291616
22.050526217685544,6,1,365.8934307519284
24.33915322177814,7,2,370.82379822319353
25.361394826921444,8,3,389.224780006229
17.498890692765322,9,4,264.7677869806678
21.105814785897827,10,5,337.63609241574164
31.755364462065696,11,6,474.6500784558152
29.43095594292398,12,7,424.84082776565424
24.686802113363825,13,1,394.12278760579903
26.215617292564467,14,2,471.7099514462633
23.52878747181771,15,3,437.6694185220932
31.78291692913991,16,4,495.1806675410422
23.99823711102918,17,5,432.7605833398928
26.15921046067424,18,6,389.07339624758083
30.730150720710327,19,7,465.55047839452914
21.113142575770468,20,1,398.73226829424163
32.79394592248447,21,2,522.2198572475057
17.347692951283115,22,3,364.6780490933519
33.14821065556399,23,4,483.481580725313
23.136622080240127,24,5,444.08671317657246
23.78650626087359,1,6,335.73814517434806
15.549949144085286,2,7,276.5374672726525
22.726026413111537,3,1,323.4940788356161
19.80096734486558,4,2,294.60641029305776
21.961768273132638,5,3,282.017993012037
24.3134451710556,6,4,355.2631149787383
29.78895807236453,7,5,435.91181634488873
26.038016757003128,8,6,370.1448103261769
26.53838326700557,9,7,432.25272904092867
19.522403055772187,10,1,337.09213384193146
20.596229551986347,11,2,357.90214120563456
33.993625091756556,12,3,463.6741893059337
21.323994826183768,13,4,371.98435516534323
33.28104126028648,14,5,448.22401670581087
23.784694005595668,15,6,408.72089915621956
25.01143968071752,16,7,423.6029603318834
30.351825801149648,17,1,512.7040864982266
31.359462109693283,18,2,477.19524672157905
24.44593719860456,19,3,433.670614351994
23.058784732392304,20,4,429.8641785116531
24.720397757388934,21,5,446.0496103404955
26.689787641160592,22,6,441.5918909089089
29.456518434348776,23,7,440.72554655236496
25.02114929497076,24,1,474.1506988873972
28.094431490115767,1,2,376.8943213349593
33.1917986613547,2,3,421.5845747543182
26.906548061323925,3,4,387.3443878875486
26.55826428002389,4,5,369.6842520371502
17.405445874549663,5,6,254.67055769014064
11.846349315854683,6,7,188.8344473766224
26.94187864615084,7,1,378.83952115884506
24.52587884359564,8,2,427.11903433129214
22.42608662542629,9,3,374.71640173291837
26.217651020931722,10,4,403.9487570488174
24.697981354015457,11,5,383.34659499643845
30.638901253169493,12,6,443.4411537327462
25.43055434129489,13,7,421.64946308013083
21.265383574649164,14,1,369.841920908423
29.950831194796443,15,2,480.0467201616503
23.91434462526899,16,3,403.174887246858
27.632683418361538,17,4,488.1299668203166
22.612946469035997,18,5,415.975234841926
21.75086557251282,19,6,419.41979201880065
25.42084115092848,20,7,421.52021601552
25.064143217718424,21,1,473.8041544285327
27.399135176834164,22,2,471.73980326044784
23.656771233451288,23,3,444.76840881316986
15.818201081148013,24,4,398.8829642238693
22.836130582058058,1,5,297.5058046854522
28.96909233571908,2,6,385.75587798329883
23.513119603784467,3,7,337.8913012082192
23.76808298742726,4,1,365.0809174902888
29.931882529529688,5,2,409.30313543342754
21.440133863705388,6,3,377.12662065321547
17.285983908785504,7,4,269.9612013810498
24.196844402372527,8,5,396.1461517963747
22.579130243756314,9,6,377.0926145493959
20.16876840123373,10,7,368.70545980441096
24.123107720506546,11,1,361.466535230909
27.45752823623392,12,2,411.198652604545
24.953557192160922,13,3,435.37443310484207
26.53490536343119,14,4,385.8082705417057
34.06703849257711,15,5,468.54120690496285
23.28560569221218,16,6,385.089901187892
26.391743173223347,17,7,431.7573075046788
22.453933187004328,18,1,443.38383334301875
20.768201400565136,19,2,392.9766957070442
22.07546173291115,20,3,399.58983436782074
22.606207142391558,21,4,425.2898701778441
26.797378987735627,22,5,472.36571954324427
36.74537893350379,23,6,573.2785857784432
21.4197828186208,24,7,409.63810402718104
22.91687347192269,1,1,292.0670124408639
24.68438493444376,2,2,332.4915295623109
26.978994243548737,3,3,404.1953641408366
26.317754059773925,4,4,374.91891935727125
31.420478969740586,5,5,417.75434731526474
12.86803964732396,6,6,263.04376744071914
13.065350649021637,7,7,222.05117384283741
22.520609139949254,8,1,357.6991287252324
30.486500937718546,9,2,446.6201774806662
17.17175984197202,10,3,303.8900483538276
9.961838301531214,11,4,244.63363947334412
27.855897031096042,12,5,419.80509168252513
26.21828611851357,13,6,381.19600022941825
19.548957966002853,14,7,348.11913729760965
20.07230199639535,15,1,346.15598413369617
20.15128140182663,16,2,378.8251165202007
25.5526765873697,17,3,459.0094823566992
21.868423619084965,18,4,391.0637722453286
27.470319594877598,19,5,431.2735333493563
10.726866685478045,20,6,286.72891059068087
20.715740674361005,21,7,374.51798458203945
19.36973019544475,22,1,412.58748200707686
23.71829660813754,23,2,443.22319113091834
22.309761207549307,24,3,468.2928771087845
28.989218899478832,1,4,406.1519809083351
15.703316141699712,2,5,248.97155132736907
25.22745738165376,3,6,363.58675517599943
27.791682116058528,4,7,369.0520929773284
34.28323718280977,5,1,465.5115095314011
22.591170144532626,6,2,342.68301751831996
26.622293021762584,7,3,407.55204941462
15.980686037188175,8,4,316.46662590607326
13.040218978434881,9,5,276.3751539281717
29.2238718789085,10,6,442.6774508147921
24.97219853175965,11,7,402.1826540623111
30.892563448992114,12,1,476.95075293661534
18.132985555151254,13,2,317.54413236730716
27.599510697643762,14,3,471.01453736476765
34.34408920271927,15,4,542.5291085611611
27.09852804178633,16,5,431.3076883515959
26.382907527955243,17,6,423.41511697522884
25.04278040412175,18,7,431.676037099525
17.145592714370437,19,1,374.4721838473744
31.77786467855174,20,2,507.73972541045697
21.94571180097467,21,3,390.4566048979946
27.522416281915085,22,4,479.3381866341464
17.18482846714373,23,5,382.87701543494825
19.1027016774611,24,6,407.5434397353869
32.17543699611117,1,7,412.74022540819584
23.263488555210785,2,1,334.21258258486966
32.266377380212724,3,2,451.54381459225283
24.60884670470741,4,3,358.4054369983925
15.790511135210712,5,4,261.60665106481275
29.460337998658602,6,5,405.99031234567155
22.05053841122196,7,6,302.58600346272
28.493444067585216,8,7,400.2896041922814
25.12605433770041,9,1,407.0292737744974
17.284408860285648,10,2,323.63974904564105
25.821473826852845,11,3,434.62802172815213
35.981115710763994,12,4,502.55165882732587
27.464932292572296,13,5,434.3955861867893
24.712411234972684,14,6,414.9789158758423
30.37671700978449,15,7,504.62431026359303
26.053342326015553,16,1,440.42873308250836
26.04767115131397,17,2,418.59296793585924
19.541874139204488,18,3,393.3773164591505
26.16924012894799,19,4,482.00694840884904
30.177217082084724,20,5,480.3211966163148
20.819689239499876,21,6,412.0185231671271
32.122479106234735,22,7,534.7993521669257
24.54146987927437,23,1,477.7560096721468
20.561152442307296,24,2,422.1226948725445
29.988160384601223,1,3,381.9121286817493
23.566028821308652,2,4,332.0346972528148
28.79757443743054,3,5,397.147753451858
23.541206838707314,4,6,355.5765188689077
24.70086928235048,5,7,357.6875937834856
27.46780102167146,6,1,394.07985088590306
26.45448528795003,7,2,404.65244600249565
15.022341097741307,8,3,298.4251123322695
19.39378129952804,9,4,334.53001412357
29.64704992395408,10,5,414.7467569487743
24.339317055492263,11,6,376.7650498605788
22.381343486142892,12,7,381.7698503896783
18.20712992371263,13,1,316.41094306223675
19.60131839362076,14,2,318.1496234883844
14.891006800190263,15,3,345.07172500478305
24.493596406492337,16,4,423.16426916536096
22.007812097094764,17,5,402.21272102134975
20.167060545073426,18,6,352.1342659781931
24.659382874160233,19,7,435.3443900109331
26.81985315426369,20,1,470.7035052940042
35.465989661049726,21,2,521.9733450535293
17.440582902183934,22,3,403.8914973073165
30.79690521650261,23,4,514.1427186374008
29.86550780507536,24,5,495.7333987291683
21.104536303116497,1,6,290.4855681114606
26.016179772930155,2,7,308.85735962065405
22.711833753311925,3,1,350.9850695257465
25.928442902093696,4,2,378.52157316585146
32.54565506702275,5,3,437.5749480235656
28.028031163156566,6,4,423.8500157805991
27.54304186616721,7,5,367.75323828175516
22.848453400226788,8,6,338.54908447491556
17.579716675378325,9,7,282.79700165857554
23.95765894729796,10,1,381.00068987754855
31.033040774319574,11,2,460.6798082483402
17.36416071705176,12,3,333.2418776467447
19.724553159116525,13,4,343.3060625290629
25.63133868117034,14,5,393.76627210860556
20.076726075763688,15,6,391.4873997530458
21.03738276442394,16,7,417.6066314800108
22.882007091359114,17,1,413.6858043512317
18.171912979049253,18,2,350.5835224500752
20.129390768918157,19,3,416.80299031002744
28.517139583936544,20,4,444.23625371279616
18.46315108884518,21,5,367.93604439435524
17.010639327525812,22,6,348.18405224833214
21.84987510233053,23,7,389.30804001429556
28.65977751254923,24,1,497.9972904670569
24.01539096001555,1,2,321.8704680166762
22.677094609421907,2,3,328.02403537719215
25.221793987578035,3,4,355.7614832292296
16.27146283570174,4,5,255.28799388657785
27.473528268875164,5,6,374.32501555687423
26.91717515701822,6,7,373.554772212108
22.953457629521395,7,1,377.73149751760246
30.029622558982084,8,2,431.3276375685371
19.362519505234808,9,3,346.11922986807
30.639544966267845,10,4,456.11170933377156
25.772468327976256,11,5,409.1552972177774
23.317237050609133,12,6,402.9292899130108
24.90063182315844,13,7,370.6185006366662
24.46367617094529,14,1,402.17309958331066
31.101414482088586,15,2,515.2801208268772
19.61660436264493,16,3,362.019713614664
21.18740380426701,17,4,328.57156424455314
30.1815144603624,18,5,472.7557777406663
22.022325324080704,19,6,399.922043844072
29.50266538665796,20,7,421.68439151795536
33.497179915043546,21,1,563.6505119481944
22.99102486529183,22,2,419.6359993756063
28.406811632876526,23,3,496.63937863251556
19.23153859330071,24,4,395.79575502612585
28.773666490339046,1,5,351.96963651930963
25.997119929933834,2,6,330.56103660662995
27.365191410801074,3,7,348.9502573794598
21.772139639823024,4,1,356.434834581903
16.694582922164138,5,2,282.99506545963834
27.516260323747524,6,3,385.7252929064403
14.682984237602728,7,4,251.13766412422265
23.413247538787324,8,5,383.0554798183958
29.70590933209985,9,6,453.34311877147024
25.95948867936518,10,7,412.28976476778536
34.74171322394906,11,1,509.265879022574
30.125545762908867,12,2,461.0520584665029
21.730508058372116,13,3,348.98632422420314
25.136566899257193,14,4,404.4492864583508
24.76314648727782,15,5,393.9542608058495
17.089116183269365,16,6,296.38091965299947
20.298005417578235,17,7,388.12092255908965
22.1961954651007,18,1,395.0453557231615
14.818897485720317,19,2,361.1078130059093
25.237467341258213,20,3,461.00960142778234
23.754640776734796,21,4,441.6807673000163
16.63553049344213,22,5,373.61298636968496
27.02106432638666,23,6,454.90436562239245
28.579363723454797,24,7,521.9506402603613
26.135172394324446,1,1,364.2142325623054
23.37965912395515,2,2,343.83522494192556
27.957210758759274,3,3,372.59058091625997
28.401101802383454,4,4,373.38771280829536
26.537017848598442,5,5,384.9160986621729
20.876938747826195,6,6,325.11965739703766
26.383003827555903,7,7,362.0429909575075
30.977403254127395,8,1,418.0054981657659
22.01685470694135,9,2,333.77008532286254
35.489696695662154,10,3,519.8196412984437
22.37184533007308,11,4,354.4533770077294
25.162035066700682,12,5,389.8421797534902
21.637572019968317,13,6,392.38252537486443
26.116354179601306,14,7,387.72053056628476
16.288891536823623,15,1,320.3490188538951
22.269791005916396,16,2,381.32257348795014
19.539393998257164,17,3,403.7553096058924
25.676691739461454,18,4,474.6345874062628
29.97223687754454,19,5,494.7536332834888
28.230030935572756,20,6,479.96800383881236
13.141703195705539,21,7,303.8099319000007
35.2103482646394,22,1,598.0500523844796
26.47639970310434,23,2,479.11792211821665
21.117504297535,24,3,439.23724826434477
25.785639594954706,1,4,348.74589717412795
25.880949112513463,2,5,348.4488393785824
21.665756415242182,3,6,346.9184093443442
25.98958333671038,4,7,369.6903069618699
21.962638561898466,5,1,370.6538948403923
22.978190036549886,6,2,358.88846380039973
21.568604321224576,7,3,324.7187124837839
17.836643551301737,8,4,294.69957685544756
25.72918235107692,9,5,389.3511283600614
27.92649718258169,10,6,398.7349675049504
27.57441798038186,11,7,387.5949516312648
29.09962626317617,12,1,472.0246032675022
26.621701050074343,13,2,414.31960908427317
22.33637250891548,14,3,387.1275800449812
29.198319322155946,15,4,460.9058650192716
18.212412300790326,16,5,335.3610605014919
20.496643087437597,17,6,400.9824202005508
20.178999642883777,18,7,348.4471612047455
30.40028029569655,19,1,501.23530822858095
29.71394257070038,20,2,496.06177983453546
27.436526185224974,21,3,469.28016979496675
30.359649326058985,22,4,475.65824099515015
20.60358608794006,23,5,423.4522119166699
26.742975599304902,24,6,484.2999693997409
24.37412785808418,1,7,314.2299080090175
29.23441051942457,2,1,413.4938493383529
24.423878837239013,3,2,360.7369420984056
23.075285557949595,4,3,316.14061267227385
27.70454259280495,5,4,372.96684763662233
29.380845835956166,6,5,431.57408725735326
21.65827402576599,7,6,339.7710639605009
24.69462164323812,8,7,354.6601575161687
19.707796831791736,9,1,321.9084504944645
12.509694912535302,10,2,258.78907316304463
26.002298157068644,11,3,397.13339097313235
28.04452678127316,12,4,411.52600716014655
26.310334045433628,13,5,378.2680582066702
15.252191411228164,14,6,327.32217984029734
23.245752849617627,15,7,405.87020194840517
13.908261199744594,16,1,290.6175029613088
31.848505538270924,17,2,500.21128129398255
19.569727089409568,18,3,358.65250683980037
31.27701804729948,19,4,490.5388360084641
29.72934821842073,20,5,475.3981505867342
20.497048237319692,21,6,383.41379805883946
19.336075243661277,22,7,422.41969411813847
26.75185108193169,23,1,470.7119971257931
20.778379814084644,24,2,405.61852163950795
25.512423210791038,1,3,335.8726035179695
22.58586204596541,2,4,344.7341595876892
16.09420792767183,3,5,227.90003264285966
13.847659904377705,4,6,225.2241407150666
26.133421242472984,5,7,394.27066922696054
22.192211268346874,6,1,353.8018364434217
22.234550915429338,7,2,355.18394925501565
28.479319195468925,8,3,458.43612115756326
30.867211383162225,9,4,446.59907289059225
23.637276393190955,10,5,357.2090407047179
23.297006465450693,11,6,364.32852351697994
27.500715165569417,12,7,391.29850547508283
18.21532215150212,13,1,369.27196231533514
26.115765273738486,14,2,436.6488870881192
27.75942985911077,15,3,466.0825815905255
28.401151042088145,16,4,476.2711889918689
15.316236487487675,17,5,314.8781492563261
21.193223650955296,18,6,365.0371794693752
20.608683735882668,19,7,379.0525751326657
25.499434772046065,20,1,434.5391263046899
27.40372289883992,21,2,476.33636649657967
32.483552037229906,22,3,548.4774579889928
22.525172598159635,23,4,424.888933060613
22.512137508453932,24,5,433.1212768826941
30.748360094393735,1,6,392.60668861947
26.482884692651524,2,7,369.88339837526917
31.33825755593987,3,1,412.0269276736329
26.44364001504918,4,2,334.5074749176298
19.214416906433645,5,3,317.56154625184405
18.334358226110968,6,4,321.10027068726953
17.242438754705354,7,5,301.35187244222425
28.310259173792367,8,6,392.29798182856337
30.94298411543504,9,7,410.72959919062896
34.2468107069319,10,1,499.3580577049255
29.215526661616202,11,2,443.9848456748555
30.814192887674928,12,3,456.62607632358265
22.099918336731577,13,4,410.4484502271916
19.21792091628072,14,5,328.2432072791805
29.250396662087766,15,6,485.004707043427
27.088403761197004,16,7,430.5197157093828
25.537221871704464,17,1,400.6608091796271
26.93685740316495,18,2,449.78452094526665
26.61592741229103,19,3,471.3491956548991
31.41908429926781,20,4,494.88974233657865
31.47492792408478,21,5,475.2537084160799
27.721101761701735,22,6,465.920726981094
29.22901436281464,23,7,469.1466961503123
27.57031276212388,24,1,502.53941564299805
22.694151339826906,1,2,341.4095097196213
28.7828233745657,2,3,367.7028255906949
18.027524655703694,3,4,269.15916545472396
30.269457761479416,4,5,422.82742691693295
19.027385301169826,5,6,280.0969674457191
26.429016433973665,6,7,351.6470016231767
20.774230207869206,7,1,316.168479442767
27.766944915372132,8,2,418.7102214128837
24.830373870360457,9,3,390.4868930939539
17.026220209183336,10,4,294.58128148425254
27.103498155092396,11,5,411.1366894734886
22.110396115836448,12,6,393.64660884146707
29.405733604066846,13,7,418.57613290230404
25.006628443672035,14,1,378.0314322565114
26.97710492694019,15,2,447.8725607838093
20.21215522492394,16,3,370.91352897120765
22.05333884286319,17,4,379.33288669232985
22.706806819494577,18,5,415.10967294204397
29.28351240121278,19,6,486.6196269055036
33.386885439027445,20,7,468.7032939926726
20.97414124128562,21,1,398.6894542262265
30.3842407232884,22,2,554.1927318568211
14.15161291137149,23,3,359.1842274296787
19.029052994538553,24,4,411.8126027113285
20.206107719066125,1,5,315.5189627632908
18.237456552796388,2,6,274.71594203195843
17.0820580510621,3,7,280.7542637124534
27.064994560688987,4,1,402.01118648363394
23.929661511360692,5,2,369.07744504866207
26.897026988025548,6,3,383.5300304679074
28.452363430607566,7,4,410.96481275340085
26.32808496586267,8,5,376.5136183724911
28.28881588075187,9,6,410.14444489884863
24.652338568788654,10,7,352.1535678459012
19.06503305847128,11,1,326.83785075925374
30.28907090410398,12,2,451.2444682025412
22.054439336094365,13,3,357.67028473234217
20.32201850618787,14,4,351.1198396469752
24.11041062097801,15,5,397.82558667466975
20.435945403517437,16,6,374.4047009284619
22.91284809005284,17,7,412.1136269375866
26.720269607817333,18,1,444.9270086506112
26.741708696230635,19,2,483.11917930767885
20.510849667871852,20,3,414.8807182512284
22.56147313525628,21,4,428.6966079914416
30.371665023851218,22,5,501.7896328244445
27.482000588669706,23,6,478.2024227240679
35.37532519674271,24,7,576.4942749807548
30.90064086870764,1,1,435.4780018822618
30.721465342799696,2,2,437.9135879956698
18.06065724772099,3,3,287.43310911475
28.819301758167114,4,4,407.2923608816434
